id;content
items/dio-inscriptions-raw/dio~di102-0202~1;"<sco>
    <!--ID der Inschrift:  sections-269293-->
    <!--ID des Inschriftenteils:  sections-285711-->
    <!--ID der Bearbeitung (Version):  sections-302165-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>BILDNIS DES ‎/ EHRWIRDIGEN ‎/ HERRN ˑ ‎/ PHILIPPI ‎/ MELANTHONS ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269294-->
    <!--ID des Inschriftenteils:  sections-285712-->
    <!--ID der Bearbeitung (Version):  sections-302166-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>Timo I ‎// Cap IIII<appalpha id=""footnotes-appalpha-dio-di102-0202-a"">a)</appalpha> ‎// Nam Corporalis exerci=‎/Calio<appalpha id=""footnotes-appalpha-dio-di102-0202-b"">b)</appalpha> paululum habet ‎/ vtilitis,<appalpha id=""footnotes-appalpha-dio-di102-0202-c"">c)</appalpha> At pietas ‎/ ad omnia vtilis est ‎/ vt qu<lig>ae</lig><appalpha id=""footnotes-appalpha-dio-di102-0202-d"">d)</appalpha> ‎/ promisiones habeat ‎/ vit<lig>ae</lig> pr<lig>ae</lig>sentis<appalpha id=""footnotes-appalpha-dio-di102-0202-e"">e)</appalpha> ‎/ ac futura<appalpha id=""footnotes-appalpha-dio-di102-0202-f"">f)</appalpha> Jnaubi=‎/lal(us)<appalpha id=""footnotes-appalpha-dio-di102-0202-g"">g)</appalpha> Sermo<appalpha id=""footnotes-appalpha-dio-di102-0202-h"">h)</appalpha> ‎// dignucq(ue)<appalpha id=""footnotes-appalpha-dio-di102-0202-i"">i)</appalpha> qui omnib(us) ‎/ modis approbilj<appalpha id=""footnotes-appalpha-dio-di102-0202-j"">j)</appalpha> ‎/ Jn hoc enim <lig>oe</lig>laboramus<appalpha id=""footnotes-appalpha-dio-di102-0202-k"">k)</appalpha> ‎/ et probris afficimur ‎/ quo[d s]pem fixam ‎/ habe[a]mus in Deo ‎/ vivente qui est ‎/ Servato[r]<appalpha id=""footnotes-appalpha-dio-di102-0202-l"">l)</appalpha> ‎/ omnium<appalpha id=""footnotes-appalpha-dio-di102-0202-m"">m)</appalpha> hominum<appnum id=""footnotes-appnum-dio-di102-0202-4"">4)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269295-->
    <!--ID des Inschriftenteils:  sections-285713-->
    <!--ID der Bearbeitung (Version):  sections-302167-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>DVM ˑ SOPHI<lig>AE</lig> ˑ SIMVL ˑ ET ˑ SACR<lig>AE</lig> ˑ DVM ˑ CONSVLIT ˑ ARTI ˑ </lno>
        <lin>ET ˑ SIMVL ˑ H<lig>AE</lig>C ˑ DICI ˑ GAVDET ˑ ET ˑ ILLA ˑ SVVM ˑ</lin>
        <lno>FATA ˑ DEV̂M ˑ MIDIO<appalpha id=""footnotes-appalpha-dio-di102-0202-n"">n)</appalpha> ˑ VENÊRE, IPSVMQ<lig>VE</lig> PHILIPPVM ‎/ </lno>
        <lin>DEBERI <lig>AE</lig>THEREIS ˑ EDOCVERE ˑ PLAGIS </lin>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0203~1;"<sco>
    <!--ID der Inschrift:  sections-279495-->
    <!--ID des Inschriftenteils:  sections-296326-->
    <!--ID der Bearbeitung (Version):  sections-312928-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> BILDNIS ˑ DES ‎/ EHRWIRDIGEN ‎/ HERRN ˑ DOCTORIS ‎/ MARTINI LVTHERI ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269291-->
    <!--ID des Inschriftenteils:  sections-285709-->
    <!--ID der Bearbeitung (Version):  sections-302163-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>Weiter wie nun durch eines Sünde die Verdam(m)niß über alle Menschen kommen ist also ist auch durch eines Gerechtigkeit die Rechtfertigung des Lebens über alle Menschen kommen ist<appalpha id=""footnotes-appalpha-dio-di102-0203-a"">a)</appalpha> Denn gleichwie durch eines Menschen Ungehorsahm viel Sünder worden sind allso auch durch eines Gehorsahm worden viel gerecht Das Gesetz aber ist neben eingekommen auf daß die Sünde mächtig worden ist<appnum id=""footnotes-appnum-dio-di102-0203-2"">2)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269292-->
    <!--ID des Inschriftenteils:  sections-285710-->
    <!--ID der Bearbeitung (Version):  sections-302164-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>Qui vivens multa quondam virtute Papatus</lno>
        <lin>Detexit tenebras ecce<appalpha id=""footnotes-appalpha-dio-di102-0203-b"">b)</appalpha> Lutherus erat</lin>
        <lno>Corporis effigiem mediam manus <lig>ae</lig>mula pinxit</lno>
        <lin>Se totum in scriptis pingit at ille suis</lin>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0204~1;"<sco>
<!--ID der Inschrift:  sections-269536--><!--ID des Inschriftenteils:  sections-285984--><!--ID der Bearbeitung (Version):  sections-302361-->
<sec>
<snr>A</snr>
<par>
<lno>ˑ IN HONOREM ˑ MINISTERII ˑ PROVISORES ˑ XENODOCHII ˑ A(NN)O ˑ 81</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-278470--><!--ID des Inschriftenteils:  sections-295272--><!--ID der Bearbeitung (Version):  sections-311798-->
<sec>
<snr>B</snr>
<par>
<lno> IOCHIM ‎/ PRVTZE ‎// NICLAVS ‎/ MALCHOV ‎// REIMAR ‎/ STANEKE ‎// HANS ‎/ PANSOV ‎// NICLAVS ‎/ RODE ‎// PAGEL ‎/ KRVSE ‎// HENNINCK ‎/ BVSCK</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-269535--><!--ID des Inschriftenteils:  sections-285983--><!--ID der Bearbeitung (Version):  sections-302360-->
<sec>
<snr>C</snr>
<par>
<lno>HENNI/NCK ˑ SWE‎/RIN ‎// L ‎// R ‎// FABIAN ‎/ ROLEN‎/TER</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-275065--><!--ID des Inschriftenteils:  sections-291738--><!--ID der Bearbeitung (Version):  sections-308158-->
<sec>
<snr>D</snr>
<par>
<lno> THO‎/VELLVS ‎/ HASE ‎// GERVI‎/NVS ‎/ STANE‎/KE ‎// WECH‎/T ‎/ 77 ‎/ PVNT</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-278471--><!--ID des Inschriftenteils:  sections-295273--><!--ID der Bearbeitung (Version):  sections-311799-->
<sec>
<snr>E</snr>
<par>
<lno> 15‎//98</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0205~1;"<sco>
<!--ID der Inschrift:  sections-279714--><!--ID des Inschriftenteils:  sections-296558--><!--ID der Bearbeitung (Version):  sections-313186-->
<sec>
<par>
<lno> </lno>
<lno>MELCHIOR haec posui sedilia saxea PRÜTZE </lno>
<lin>Et requiem fessis et decora alta domus</lin>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0206~1;"<sco>
<!--ID der Inschrift:  sections-275182--><!--ID des Inschriftenteils:  sections-291855--><!--ID der Bearbeitung (Version):  sections-308275-->
<sec>
<snr>A</snr>
<par>
<lno> 1582</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279565--><!--ID des Inschriftenteils:  sections-296403--><!--ID der Bearbeitung (Version):  sections-313032-->
<sec>
<snr>B</snr>
<par>
<lno> Disse Sten vndt [Be]g[re]‎/b[e]nusse hort Jurgen [.....] ‎/ Vndt [– – –] 1[6]18</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279566--><!--ID des Inschriftenteils:  sections-296404--><!--ID der Bearbeitung (Version):  sections-313033-->
<sec>
<snr>C</snr>
<par>
<lno> <lig>HK</lig></lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0207~1;"<sco>
    <!--ID der Inschrift:  sections-269596-->
    <!--ID des Inschriftenteils:  sections-286047-->
    <!--ID der Bearbeitung (Version):  sections-302424-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>I(ESVS) N(AZARENVS) R(EX) I(VDAEORVM)<appnum id=""footnotes-appnum-dio-di102-0207-2"">2)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269597-->
    <!--ID des Inschriftenteils:  sections-286048-->
    <!--ID der Bearbeitung (Version):  sections-302425-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>DAS ˑ B<lig>LV</lig>ODT ˑ IESV  ‎/ ˑ CRISTE ˑ MA‎/CHET ˑ VNS REI‎/N ˑ VON ˑ ALLE ˑ V‎/NSERN ˑ SEVNDEN<appnum id=""footnotes-appnum-dio-di102-0207-3"">3)</appnum> ‎/ ˑ ANNO ˑ 1ˑ5ˑ8ˑ2ˑ ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269598-->
    <!--ID des Inschriftenteils:  sections-286049-->
    <!--ID der Bearbeitung (Version):  sections-302426-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>St: Jürgen. ‎/ 30 loht</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0208~1;"<sco>
    <!--ID der Inschrift:  sections-274643-->
    <!--ID des Inschriftenteils:  sections-291267-->
    <!--ID der Bearbeitung (Version):  sections-307705-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> DE STAT STRALESUNT ‎// ANNO DOMINI ˑ 1583</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269692-->
    <!--ID des Inschriftenteils:  sections-286143-->
    <!--ID der Bearbeitung (Version):  sections-302521-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>FRANKEN ZINGEL<appnum id=""footnotes-appnum-dio-di102-0208-3"">3)</appnum> ‎/ AVER DIK ‎/ PVLWER MOLE ‎/ HEIL GEIST ‎/ FRANKEN DOR ‎/ DENHOLM ‎/ ST MARIA ‎/ LANGEN DOR ‎/ ST IACOB ‎/ H(EIL) GEIST DOR ‎/ ST CATARINA ‎/ BADEN DOR ‎/ SEMLOWER DOR ‎/ LAND TO RVGEN ‎/ ST NICOLAI ‎/ IOHAN ‎/ RATHVVS ‎/ KVETE ZINGEL ‎/ K(ONIG) . ARTVS HOF ‎/ KNIEPER DOR ‎/ KNIEPER ZINGEL ‎/ HEINHOLT</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0209~1;"<sco>
    <!--ID der Inschrift:  sections-269275-->
    <!--ID des Inschriftenteils:  sections-285693-->
    <!--ID der Bearbeitung (Version):  sections-302147-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>HVNC CALICEM, ‎/ SACROS, DONANS, ‎/ MARTINVS, IN<appalpha id=""footnotes-appalpha-dio-di102-0209-a"">a)</appalpha> VSVS, ‎/ </lno>
        <lin>W<lig>OE</lig>LIVS, EXOPTAT FATA ‎/ SECVNDA PIIS ‎/ </lin>
        <lno>1586</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269276-->
    <!--ID des Inschriftenteils:  sections-285694-->
    <!--ID der Bearbeitung (Version):  sections-302148-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>H(ER) M(ARTIN) W(OELEN) </lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0210~1;"<sco>
    <!--ID der Inschrift:  sections-275350-->
    <!--ID des Inschriftenteils:  sections-292023-->
    <!--ID der Bearbeitung (Version):  sections-308443-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> FERENDVM ‎/ ET SPERANDVM  </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279617-->
    <!--ID des Inschriftenteils:  sections-296458-->
    <!--ID der Bearbeitung (Version):  sections-313086-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> M(AGISTER) ION[A]S STAVDE ‎/ [PA]STO[R A]D D(IVVM) ‎/ [NI]C[O]LAVM C[.]<appalpha id=""footnotes-appalpha-dio-di102-0210-a"">a)</appalpha> [HE]REDIBVS ‎/ 1586</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0211~1;"<sco>
    <!--ID der Inschrift:  sections-269902-->
    <!--ID des Inschriftenteils:  sections-286361-->
    <!--ID der Bearbeitung (Version):  sections-302745-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>ˑ D[AV]I[D]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275979-->
    <!--ID des Inschriftenteils:  sections-292665-->
    <!--ID der Bearbeitung (Version):  sections-309182-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> MOSES ˑ A(NN)O<appalpha id=""footnotes-appalpha-dio-di102-0211-a"">a)</appalpha> ˑ 1586</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279724-->
    <!--ID des Inschriftenteils:  sections-296572-->
    <!--ID der Bearbeitung (Version):  sections-313199-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> ⟨I II III⟩</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0212~1;"<sco>
<!--ID der Inschrift:  sections-278615--><!--ID des Inschriftenteils:  sections-295422--><!--ID der Bearbeitung (Version):  sections-311977-->
<sec>
<snr>A</snr>
<par>
<lno> DISSE ˑ STEN ˑ HORT ˑ PETE[R] ‎/ BVCHTIN ˑ VND ˑ SINEN ˑ ERVE[N]</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279383--><!--ID des Inschriftenteils:  sections-296208--><!--ID der Bearbeitung (Version):  sections-312788-->
<sec>
<snr>B</snr>
<par>
<lno> 1‎//5‎/8‎//7</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279382--><!--ID des Inschriftenteils:  sections-296207--><!--ID der Bearbeitung (Version):  sections-312787-->
<sec>
<snr>C</snr>
<par>
<lno> LVCAS ROFINCKE ‎/ Vnd seinen Erben. ‎/ ANNO 1643.</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279381--><!--ID des Inschriftenteils:  sections-296206--><!--ID der Bearbeitung (Version):  sections-312786-->
<sec>
<snr>D</snr>
<par>
<lno> IETZO HERR M. I. C. FRIESER ‎/ UND SEINE ERBEN 1744</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279380--><!--ID des Inschriftenteils:  sections-296205--><!--ID der Bearbeitung (Version):  sections-312785-->
<sec>
<snr>E</snr>
<par>
<lno> A 64</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0213~1;"<sco>
<!--ID der Inschrift:  sections-278616--><!--ID des Inschriftenteils:  sections-295423--><!--ID der Bearbeitung (Version):  sections-311978-->
<sec>
<snr>A</snr>
<par>
<lno> DISSE ˑ STEN ˑ HORT ˑ PET[ER] / BVCHTIN ˑ VND ˑ SINEN ˑ ERV[EN]</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279391--><!--ID des Inschriftenteils:  sections-296216--><!--ID der Bearbeitung (Version):  sections-312796-->
<sec>
<snr>B</snr>
<par>
<lno> 1‎//5‎/8‎//7</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279390--><!--ID des Inschriftenteils:  sections-296215--><!--ID der Bearbeitung (Version):  sections-312795-->
<sec>
<snr>C</snr>
<par>
<lno> PAULL FRIESEN ‎/ Vnd seinen Erben ‎/ ANNO 1638.</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279389--><!--ID des Inschriftenteils:  sections-296214--><!--ID der Bearbeitung (Version):  sections-312794-->
<sec>
<snr>D</snr>
<par>
<lno> B 64</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0214~1;"<sco>
<!--ID der Inschrift:  sections-275333--><!--ID des Inschriftenteils:  sections-292006--><!--ID der Bearbeitung (Version):  sections-308426-->
<sec>
<par>
<lno>DISSE ˑ STEN ˑ HORT ˑ ‎/ CLAWES ˑ KIPHODT ˑ ‎/ VNDE ˑ SINEN ˑ ‎/ ARVEN ˑ ‎/ 1ˑ5ˑ‎//8ˑ7ˑ</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0215~1;"<sco>
    <!--ID der Inschrift:  sections-269836-->
    <!--ID des Inschriftenteils:  sections-286291-->
    <!--ID der Bearbeitung (Version):  sections-302672-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>DISSE STEIN HORT H(ER) MARTIN ‎/ WOELEN ELISABETH PRVE‎/ZEN VND EREN ERVEN ‎/ ANNO ˑ 15ˑ87</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269837-->
    <!--ID des Inschriftenteils:  sections-286292-->
    <!--ID der Bearbeitung (Version):  sections-302673-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>SCIO QVOD REDE<lig>MP</lig>TOR <lig>ME</lig>VS VIVIT ˑ ‎/ ET IN ˑ NOVISSIMO ˑ DIE ˑ RESVRGAM<appnum id=""footnotes-appnum-dio-di102-0215-2"">2)</appnum> ˑ IOB ˑ 19</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269838-->
    <!--ID des Inschriftenteils:  sections-286293-->
    <!--ID der Bearbeitung (Version):  sections-302674-->
    <sec>
      <snr>C</snr>
      <par>
        <lno>CREDO ‎/ RES<lig>VR</lig>RECTIONEM MORTV‎/ORVM<appnum id=""footnotes-appnum-dio-di102-0215-3"">3)</appnum> ˑ</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279795-->
    <!--ID des Inschriftenteils:  sections-296718-->
    <!--ID der Bearbeitung (Version):  sections-313345-->
    <sec>
      <snr>D</snr>
      <par>
        <lno>SELICH ˑ IS DER ˑ WELCKER ˑ SIN ˑ DEIL ˑ AN ˑ ‎/ DER ˑ VPERSTANDEGE ˑ DER ‎/ ˑ DODEN ˑ HEFFT<appnum id=""footnotes-appnum-dio-di102-0215-4"">4)</appnum> ˑ APOCAL ˑ AM ˑ 20 ˑ CAPITEL ˑ</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0216~1;"<sco>
    <!--ID der Inschrift:  sections-269819-->
    <!--ID des Inschriftenteils:  sections-286274-->
    <!--ID der Bearbeitung (Version):  sections-302655-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>DISSER ˑ STEN ˑ GEHORDT ˑ H(ER) ˑ NICLAS ‎/ SASSEN ˑ CATTRINE PRVEZEN ˑ ‎/ VND ˑ EREN ERFEN . ANNO ˑ ‎/ 1587</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275024-->
    <!--ID des Inschriftenteils:  sections-291693-->
    <!--ID der Bearbeitung (Version):  sections-308112-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> LEB IC[H SO LE]BE ˑ ICH [DE]M ˑ HE[R]N ‎/ STERBE ˑ ICH [SO ST]ERBE ˑ ICH ˑ DEM ˑ HEREN ˑ ‎/ ICH LEBE ˑ ODE[R] ‎/ STERBE SO BEIN<appalpha id=""footnotes-appalpha-dio-di102-0216-a"">a)</appalpha> ICH DES HEREN ˑ THO<appnum id=""footnotes-appnum-dio-di102-0216-2"">2)</appnum> ˑ ROMER ˑ 14</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275025-->
    <!--ID des Inschriftenteils:  sections-291694-->
    <!--ID der Bearbeitung (Version):  sections-308113-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> ICH WIL EWER GRE[BE]R A<lig>VF</lig>FTHVN ˑ VN[D] ‎/ WIL [E]VCH <lig>ME</lig>IN VOLCK AVS DEN SE[LB]IGE[N] ‎/ <lig>HE</lig>R[AVS]HOLEN<appnum id=""footnotes-appnum-dio-di102-0216-3"">3)</appnum> ˑ EZEC<lig>HE</lig>IEL ˑ AM 37 [CAPI]TE[L]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279777-->
    <!--ID des Inschriftenteils:  sections-296697-->
    <!--ID der Bearbeitung (Version):  sections-313324-->
    <sec>
      <snr>D</snr>
      <par>
        <lno>[N]ICLA[S E]LVER ˑ ET H<lig>AE</lig>REDVM 1653</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0217~1;"<sco>
<!--ID der Inschrift:  sections-279365--><!--ID des Inschriftenteils:  sections-296190--><!--ID der Bearbeitung (Version):  sections-312768-->
<sec>
<snr>A</snr>
<par>
<lno> [– – –] vnd sine[n] [– – –] ‎/ [– – –] ‎// stein tho 1588 </lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279366--><!--ID des Inschriftenteils:  sections-296191--><!--ID der Bearbeitung (Version):  sections-312769-->
<sec>
<snr>B</snr>
<par>
<lno> DIESER STEIN UND ‎/ BEGREBNIS GEHORET ‎/ HARTWIG BRACKROG ‎/ UND SEINEN ERBEN ‎/ ANNO 1751</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279367--><!--ID des Inschriftenteils:  sections-296192--><!--ID der Bearbeitung (Version):  sections-312770-->
<sec>
<snr>C</snr>
<par>
<lno> 73</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0218~1;"<sco>
    <!--ID der Inschrift:  sections-275299-->
    <!--ID des Inschriftenteils:  sections-291972-->
    <!--ID der Bearbeitung (Version):  sections-308392-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> DIT ˑ IS ˑ DER ˑ RIDENDE ˑ VND ‎/ GANDE ˑ DENER ˑ STEN ˑ ‎/ 1588</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279633-->
    <!--ID des Inschriftenteils:  sections-296474-->
    <!--ID der Bearbeitung (Version):  sections-313102-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> IOCHIM<appalpha id=""footnotes-appalpha-dio-di102-0218-a"">a)</appalpha> ˑ SCHWART ˑ VND ‎/ SENEN<appalpha id=""footnotes-appalpha-dio-di102-0218-b"">b)</appalpha> ERVEN ˑ ANNO 1618</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279634-->
    <!--ID des Inschriftenteils:  sections-296475-->
    <!--ID der Bearbeitung (Version):  sections-313103-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> I(OCHIM) ‎// S(CHWART)</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279635-->
    <!--ID des Inschriftenteils:  sections-296476-->
    <!--ID der Bearbeitung (Version):  sections-313104-->
    <sec>
      <snr>D</snr>
      <par>
        <lno> H ‎// M</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0219~1;"<sco>
    <!--ID der Inschrift:  sections-275075-->
    <!--ID des Inschriftenteils:  sections-291748-->
    <!--ID der Bearbeitung (Version):  sections-308168-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> SEPVLCRVM ˑ D(OMINI) IOACHIMI ‎/ KETELS ˑ CONSVLIS QVI ‎/ TRES CONIVGES HABVIT ‎/ PRIMA MAGARETA WESSELS ‎/ OBIIT A(NN)O 1572 DIE AVG(VSTI) VIII ‎/ 2DA<appalpha id=""footnotes-appalpha-dio-di102-0219-a"">a)</appalpha> ANNA STEN OBIIT<appalpha id=""footnotes-appalpha-dio-di102-0219-b"">b)</appalpha> A(NN)O 1588 ‎/ DIE 23 MAII TERTIA ELSA PRV̈SS</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279555-->
    <!--ID des Inschriftenteils:  sections-296392-->
    <!--ID der Bearbeitung (Version):  sections-313015-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> JETZO ‎/ H(ERR) WILHELM BAVDEWIN ‎/ UnDT ‎/ Fr(au) SIBILLA von SCHWARTZErN ‎/ ANNO 1710 </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279554-->
    <!--ID des Inschriftenteils:  sections-296391-->
    <!--ID der Bearbeitung (Version):  sections-313014-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> Dieß Gewölbe Begräbnüß ‎/ soll von Anno 1723 d(en) 1 May in ‎/ Fünfzig Jahren nicht geöffnet ‎/ werden ˑ ‎/ und nach der Zeit sol sie der Kir=‎/che Zufallen.</lno>
      </par>
    </sec>
  </sco>"
